GameName,EnglishName,SupportPlatforms,Developer,Publisher,pc,ChineseVersion1,ps4,ChineseVersion2,ps5,ChineseVersion3,xbox one,ChineseVersion4,xbox serious,ChineseVersion5,switch,ChineseVersion6,3ds,ChineseVersion7,psv,ChineseVersion8
出路,A Way Out,HazeLight,EA,,,2018-03-23,false,,,,,,,,,,,,,"ps4, "
荒野行动,Knives Out,网易游戏,网易游戏,,,,,,,,,,,,,,,,,"ns, ps4, pc, ios, "
魔法科高中的劣等生：out of order,魔法科高校の劣等生：out of order,Bandai Namco,Bandai Namco,,,,,,,,,,,,,,,2014-12-25,false,"psv, "
OutRun经典在线,OutRun Online Arcade,Sumo Digital,SEGA,,,2009-04-15,false,,,,,,,,,,,,,"ps4, "
猿人逃脱,Ape Out,Matt Boch,Devolver Digital,,,,,,,,,,,,,,,,,"ns, "
太空乱游,Out of Space,Behold Studios,Plug In Digital,,,,,,,,,,,,,,,,,"ns, ps4, xb1, "
时空轮回,Ever17 -the out of Infinity-,KID,KID,,,,,,,,,,,,,,,,,"dc, pc, ios, android, x360, psp, "
你裁我剪！斯尼帕,いっしょにチョキッと　スニッパーズ,SFB Games,Nintendo,,,,,,,,,,,,,,,,,"ns, "
胡闹搬家,Moving Out,Devm Game,Team17,,,,,,,,,,,,,,,,,"ns, ps4, xb1, "
马里奥聚会10,Mario Party 10,Nd Cube,Nintendo,,,,,,,,,,,,,,,,,"wiiu, "
卡利布尔10系列竞速赛,Calibre 10 Racing Series,Hesaw,Focus Home Interactive,,,,,,,,,,,,,,,,,"xb1, "
Ben 10 银河竞速,Ben 10: Galactic Racing,Monkey Bar Games,D3 Publisher,,,,,,,,,,,,,,,2011-10-18,false,"psv, "
3 out of 10,,Terrible Posture Games,Terrible Posture Games,,,,,,,,,,,,,,,,,"ns, xb1, "
勇敢向前冲3,Wipeout 3,Activision,Activision,,,,,,,,,,,,,,,,,"wiiu, "
辐射3 年度版,Fallout 3: Game of the Year Edition,Bethesda,Bethesda,2009-10-13,false,,,,,,,,,,,,,,,"pc, "
辐射3,Fallout 3,Bethesda,Bethesda,2008-10-28,false,,,,,,,,,,,,,,,"pc, "
超级轻便车3D,Runabout 3D:Drive Impossible,Rocket Company,Rocket Company,,,,,,,,,,,,,2012-01-19,false,,,"3ds, "
Punch-Out!!,Punch-Out!!,Nintendo,Nintendo,,,,,,,,,,,,,,,,,"wii, "
银白钢铁X,银白钢铁X 钢伏特外传,Inti Creates,Inti Creates,,,最早发售 2019-09-24,true,,,,,,,,,,,,,"ns, ps4, "
Ben 10 最终进化2,Ben 10: Omniverse 2,1st Playable Productions,D3 Publisher,,,,,,,,,,,,,,,,,"wiiu, "
Ben 10 最终进化,Ben 10: Omniverse,1st Playable Productions,D3 Publisher,,,,,,,,,,,,,,,,,"wiiu, "
NBA Live 10,NBA Live 10,EA,EA,,,,,,,,,,,,,,,,,"ps3, "
FIFA 10,FIFA Soccer 10,EA,EA,,,,,,,,,,,,,,,,,"pc, ps3, x360, wii, psp, nds, "
生化危机3 重制版,Resident Evil 3 Remake,CAPCOM,CAPCOM,,,,,,,,,,,,,,,,,"ps4, xb1, "
实况足球10,World Soccer: Winning Eleven 10,Konami,Konami,2006-04-27,false,,,,,,,,,,,,,,,"pc, "
世界汽车拉力锦标赛10,WRC 10 FIA World Rally Championship,KT Racing,Nacon,,,,,,,,,,,,,,,,,"xsx|s, ps5, ns, ps4, xb1, "
10秒忍者X,10 Second Ninja X,Four Circle Interactive,Curve Digital,最早发售 2016-07-19,false,,,,,,,,,,,,,,,"ps4, xb1, pc, "
大富翁10,RichMan 10,北京软星,大宇资讯,,,,,,,,,,,,,,,,,"ns, "
斯普拉遁3,Splatoon 3,Nintendo,Nintendo,,,,,,,,,,,,,,,,,"ns, "
NBA 2K10,NBA 2K10,Visual Concepts,2K,,,,,,,,,,,,,,,,,"ps3, "
最终幻想10/10-2高清重制版,Final Fantasy X/X-2 HD Remaster,Virtuos,Square Enix,最早发售 2016-05-13,true,,,,,,,,,,,,,,,"ns, ps4, xb1, pc, "
知觉丧失俱乐部,The Blackout Club,恐怖,官网地址,,,2018-10-30,false,,,,,,,,,,,,,"ps4, "
火爆狂飙 天堂 重制版,Burnout Paradise Remastered,Criterion Games,EA,,,,,,,,,,,,,,,,,"ns, ps4, xb1, "
辐射4 VR,Fallout 4 VR,Bethesda,Bethesda,2017-12-12,false,,,,,,,,,,,,,,,"pc, "
放逐 二次接触,Outcast – Second Contact,Appeal Studio,Bigben,,,2017-11-14,false,,,,,,,,,,,,,"ps4, "
南方公园：完整破碎,South Park: The Fractured But Whole,Ubisoft,Ubisoft,,,,,,,,,,,,,,,,,"ns, ps4, xb1, "
耻辱：界外魔之死,Dishonored: Death of the Outsider,Arkane Studios,Bethesda,,,2017-09-15,false,,,,,,,,,,,,,"ps4, "
横冲直撞4：彻底失控,FlatOut 4: Total Insanity,Tiny Rebel Games,Strategy First,,,2017-03-17,false,,,,,,,,,,,,,"ps4, "
辐射4,fallout 4,Bethesda,Bethesda,,,2015-11-10,false,,,,,,,,,,,,,"ps4, "
辐射 避难所,Fallout Shelter,Bethesda,Bethesda,,,,,,,,,,,,,,,,,"ns, ps4, xb1, pc, ios, "
回转大轿车,Roundabout,动作,No Goblin,,,2015-02-20,false,,,,,,,,,,,,,"ps4, "
黑道圣徒4:连任+冲出地狱,Saints Row IV: Re-Elected+Gat out of Hell,Volition,Deep Silver,,,,,,,,,,,,,,,,,"ns, ps4, xb1, pc, ps3, "
武装大师,Loadout,第三人称,Edge of Reality,,,2014-12-16,false,,,,,,,,,,,,,"ps4, "
