GameName,EnglishName,SupportPlatforms,Developer,Publisher,pc,ChineseVersion1,ps4,ChineseVersion2,ps5,ChineseVersion3,xbox one,ChineseVersion4,xbox serious,ChineseVersion5,switch,ChineseVersion6,3ds,ChineseVersion7,psv,ChineseVersion8
乐高蝙蝠侠,Lego Batman,Warner Bros. Games,Warner Bros. Games,,,,,,,,,,,,,,,,,"ps3, "
蝙蝠侠：侠影之谜,Batman Begins,Eurocom,EA,,,,,,,,,,,,,,,,,"ps2, "
蝙蝠侠：阿克汉姆骑士,Batman: Arkham Knight,Rocksteady Studios,Warner Bros. Games,,,,,,,,,,,,,,,,,"ps4, xb1, "
蝙蝠侠：内部敌人,Batman: The Enemy Within,Telltale Games,Telltale Games,,,2017-08-08,false,,,,,,,,,,,,,"ps4, "
蝙蝠侠：重返阿克汉姆,Batman: Return to Arkham,Rocksteady Studios,Warner Bros. Games,,,2016-10-18,false,,,,,,,,,,,,,"ps4, "
蝙蝠侠：阿克汉姆VR,Batman: Arkham VR,Rocksteady Studios,Warner Bros. Games,,,2016-10-13,false,,,,,,,,,,,,,"ps4, "
蝙蝠侠,Batman - The Telltale Series,Telltale Games,Telltale Games,,,,,,,,,,,,,,,,,"ns, "
乐高蝙蝠侠3：飞跃哥谭市,Lego Batman 3: Beyond Gotham,TT Games,Warner Bros. Games,,,2014-11-11,false,,,,,,,,,,,,,"ps4, "
蝙蝠侠：阿克汉姆起源 黑门,Batman: Arkham Origins Blackgate,Armature Studio,Warner Bros. Games,2013-10-25,false,,,,,,,,,,,,,,,"pc, "
蝙蝠侠：阿克汉姆起源,Batman: Arkham Origins,Warner Bros. Games,Warner Bros. Games,2013-10-25,false,,,,,,,,,,,,,,,"pc, "
蝙蝠侠 阿克汉姆城 重装上阵版,Batman: Arkham City Armored Edition,Rocksteady Studios,Warner Bros. Games,,,,,,,,,,,,,,,,,"wiiu, "
乐高蝙蝠侠2：DC超级英雄,Lego Batman 2: DC Super Heroes,Traveller's Tales,Warner Bros. Games,2012-06-19,false,,,,,,,,,,,,,,,"pc, "
蝙蝠侠 阿克汉姆城,Batman:Arkham City,Rocksteady Studios,Warner Bros. Games,,,,,,,,,,,,,,,,,"ps3, "
蝙蝠侠 阿克汉姆疯人院,Batman: Arkham Asylum,Rocksteady Studios,Eidos,,,,,,,,,,,,,,,,,"ps4, xb1, pc, ps3, "
