GameName,EnglishName,SupportPlatforms,Developer,Publisher,pc,ChineseVersion1,ps4,ChineseVersion2,ps5,ChineseVersion3,xbox one,ChineseVersion4,xbox serious,ChineseVersion5,switch,ChineseVersion6,3ds,ChineseVersion7,psv,ChineseVersion8
孤岛危机 重制版 三部曲合集,Crysis Remastered Trilogy,Crytek,Crytek,,,,,,,,,,,,,,,,,"xsx|s, ps5, ns, ps4, xb1, "
愤怒的小鸟 三部曲,Angry Birds Trilogy,Rovio Entertainment,Activision,,,,,,,,,,,,,,,,,"wiiu, "
愤怒的小鸟：星球大战,Angry Birds Star Wars,Rovio Entertainment,Activision,,,2013-11-15,false,,,,,,,,,,,,,"ps4, "
愤怒的小鸟 进化,Angry Birds Evolution,Chimera Entertainment,Rovio Entertainment,,,,,,,,,,,,,,,,,"ios, "
愤怒的小鸟 爆破,Angry Birds Blast!,Rovio Entertainment,Rovio Entertainment,,,,,,,,,,,,,,,,,"ios, "
小龙斯派罗 重燃三部曲,Spyro Reignited Trilogy,Toys For Bob,Activision,,,,,,,,,,,,,,,,,"ns, ps4, xb1, "
古惑狼 疯狂三部曲,Crash Bandicoot N. Sane Trilogy,Vicarious Visions,Activision,,,,,,,,,,,,,,,,,"ns, "
僵尸部队三部曲,Zombie Army Trilogy,Rebellion,Rebellion,,,,,,,,,,,,,,,,,"ns, ps4, xb1, "
混沌之戒3：前篇三部曲,Chaos Rings III: The Prequel Trilogy,Media.Vision,Square Enix,,,,,,,,,,,,,,,2014-01-16,false,"psv, "
瑞奇与叮当三部曲,Ratchet & Clank Trilogy,Mass Media Games,Sony Interactive Entertainment,,,,,,,,,,,,,,,2012-08-28,false,"psv, "
细胞分裂 三部曲 高清版,Tom Clancy's Splinter Cell Classic Trilogy HD,Ubisoft,Ubisoft,,,,,,,,,,,,,,,,,"ps3, "
银河战士Prime 三部曲,Metroid Prime Trilogy ,Nintendo,Nintendo,,,,,,,,,,,,,,,,,"wii, "
炼金工房 ～不可思议之炼金术士三部曲～ DX,アトリエ ～不思議の錬金術士トリロジー～ DX,Gust Co. Ltd.,Koei Tecmo,,,最早发售 2021-04-22,true,,,,,,,,,,,,,"ns, ps4, "
