GameName,EnglishName,SupportPlatforms,Developer,Publisher,pc,ChineseVersion1,ps4,ChineseVersion2,ps5,ChineseVersion3,xbox one,ChineseVersion4,xbox serious,ChineseVersion5,switch,ChineseVersion6,3ds,ChineseVersion7,psv,ChineseVersion8
鬼魂力量 起源,スペクトラルフォース ジェネシス,Idea Factory,Idea Factory,,,,,,,,,,,,,,,2008-06-19,false,"psv, "
寂静岭：起源,Silent Hill The Origin,Climax Studios,Konami,,,,,,,,,,,,,,,,,"psp, "
我的起源,,完美世界(Perfect World),腾讯游戏,,,,,,,,,,,,,,,,,"android, "
万智牌 传奇,Magic: Legends,Cryptic Studios,完美世界(Perfect World),,,,,,,,,,,,,,,,,"ps4, xb1, "
梦幻之星Online 2 新起源,PHANTASY STAR ONLINE 2 NEW GENESIS,SEGA,SEGA,,,,,,,,,,,,,,,,,"ns, ps4, xb1, "
王国保卫战 起源,Kingdom Rush Origins,Ironhide Game Studio,Ironhide Game Studio,,,,,,,,,,,,,,,,,"ns, pc, ios, "
万智牌：竞技场,Magic: The Gathering Arena,Magic Digital Studio,Wizards of the Coast,最早发售 2018-09-27,false,,,,,,,,,,,,,,,"pc, "
昨日 起源,Yesterday Origins,Pendulo Studios,Microids SA,,,,,,,,,,,,,,,,,"ns, ps4, xb1, "
黑色起源,Genesis Noir,Feral Cat Den,Fellow Traveller,,,,,,,,,,,,,,,,,"xsx|s, ns, xb1, "
天堂的陌生人 最终幻想起源,STRANGER OF PARADISE FINAL FANTASY ORIGIN,Team Ninja,Koei Tecmo,,,,,,,,,,,,,,,,,"xsx|s, ps5, ps4, xb1, "
SD高达G世纪 起源,SDガンダム ジージェネレーション ジェネシス,Tom Create,Bandai Namco,,,,,,,,,,,,,,,,,"ns, "
生化危机 起源合集,Resident Evil Origins Collection,CAPCOM,CAPCOM,,,,,,,,,,,,,,,,,"ns, "
苍蝇猎人 起源,Flyhunter Origins,Steel Wool Studios,Ripstone,2014-11-13,false,,,,,,,,,,,,,,,"pc, "
双重起源 Xtend,Root Double: Before Crime After Days – Xtend Edition,Regista,Yeti,2014-07-24,false,,,,,,,,,,,,,,,"pc, "
蝙蝠侠：阿克汉姆起源 黑门,Batman: Arkham Origins Blackgate,Armature Studio,Warner Bros. Games,2013-10-25,false,,,,,,,,,,,,,,,"pc, "
蝙蝠侠：阿克汉姆起源,Batman: Arkham Origins,Warner Bros. Games,Warner Bros. Games,2013-10-25,false,,,,,,,,,,,,,,,"pc, "
双重起源,ルートダブル -Before Crime * After Days-,Register,Yeti,,,,,,,,,,,,,,,,,"ps3, "
雷曼：起源,Rayman Origins,Ubisoft,Ubisoft,2012-04-14,false,,,,,,,,,,,,,,,"pc, "
牧场物语:起源的大地3D,Harvest Moon 3D: A New Beginning,Marvelous,Natsume,,,,,,,,,,,,,2012-02-23,false,,,"3ds, "
战神 起源 收藏版,God of War Origins Collection,Sony Interactive Entertainment,Sony Interactive Entertainment,,,,,,,,,,,,,,,,,"ps3, "
龙腾世纪 起源,Dragon Age: Origins,BioWare,EA,2009-11-03,false,,,,,,,,,,,,,,,"pc, "
极度恐慌2：起源计划,F.E.A.R. 2: Project Origin,Warner Bros. Games,Warner Bros. Games,2009-02-10,false,,,,,,,,,,,,,,,"pc, "
反恐精英：起源,Counter-Strike: Source,Valve,Valve,2004-11-01,false,,,,,,,,,,,,,,,"pc, "
反恐精英：全球攻势,Counter-Strike: Global Offensive,Valve,Valve,2012-08-21,false,,,,,,,,,,,,,,,"pc, "
反恐精英：零点行动,Counter-Strike: Condition Zero,Valve,Valve,2004-03-01,false,,,,,,,,,,,,,,,"pc, "
反恐精英,Counter-Strike,Valve,Valve,2000-11-09,false,,,,,,,,,,,,,,,"pc, "
御姐玫瑰 起源,お姉チャンバラORIGIN,D3 Publisher,D3 Publisher,,,最早发售 2019-12-05,true,,,,,,,,,,,,,"ps4, "
万智牌对决：起源,Magic Duels: Origins,Stainless Games,Wizards of the Coast,,,,,,,,,,,,,,,,,"xb1, "
伊苏 起源,イース・オリジン,Nihon Falcom,Nihon Falcom,最早发售 2006-12-21(日版),true,,,,,,,,,,,,,,,"ns, ps4, pc, "
剑斗士 起源,剣闘士 グラディエータービギンズ,娯匠,Acquire,,,,,,,,,,,,,,,,,"psp, "
万智牌:旅法师对决2015,Magic: Duels of the Planeswalkers 2015,Wizards of the Coast,Microsoft,,,,,,,,,,,,,,,,,"xb1, "
行星控制 起源,Star Control: Origins,Stardock Entertainment,Stardock Entertainment,最早发售 2018-09-20,true,,,,,,,,,,,,,,,"pc, "
亚当冒险传奇 起源,Adam's Venture Origins,Vertigo Games,SOEDESCO,,,,,,,,,,,,,,,,,"ns, ps4, xb1, "
刺客信条 起源,Assassin’s Creed Origins,Ubisoft,Ubisoft,,,2017-10-27,false,,,,,,,,,,,,,"ps4, "
